idx,sample_id,image_path,text_source,image_source,fake_cls,gt_answers,label
9026,train_009026,/fake/coco_image_edit_test_500/coco_image_edit_test_26.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9027,train_009027,/fake/coco_image_edit_test_500/coco_image_edit_test_27.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9028,train_009028,/fake/coco_image_edit_test_500/coco_image_edit_test_28.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9029,train_009029,/fake/coco_image_edit_test_500/coco_image_edit_test_29.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9030,train_009030,/fake/coco_image_edit_test_500/coco_image_edit_test_30.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9031,train_009031,/fake/coco_image_edit_test_500/coco_image_edit_test_31.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9032,train_009032,/fake/coco_image_edit_test_500/coco_image_edit_test_32.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9033,train_009033,/fake/coco_image_edit_test_500/coco_image_edit_test_33.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9034,train_009034,/fake/coco_image_edit_test_500/coco_image_edit_test_34.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9035,train_009035,/fake/coco_image_edit_test_500/coco_image_edit_test_35.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9036,train_009036,/fake/coco_image_edit_test_500/coco_image_edit_test_36.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9037,train_009037,/fake/coco_image_edit_test_500/coco_image_edit_test_37.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9038,train_009038,/fake/coco_image_edit_test_500/coco_image_edit_test_38.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9039,train_009039,/fake/coco_image_edit_test_500/coco_image_edit_test_39.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9040,train_009040,/fake/coco_image_edit_test_500/coco_image_edit_test_40.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9041,train_009041,/fake/coco_image_edit_test_500/coco_image_edit_test_41.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9042,train_009042,/fake/coco_image_edit_test_500/coco_image_edit_test_42.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9043,train_009043,/fake/coco_image_edit_test_500/coco_image_edit_test_43.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9044,train_009044,/fake/coco_image_edit_test_500/coco_image_edit_test_44.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9045,train_009045,/fake/coco_image_edit_test_500/coco_image_edit_test_45.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9046,train_009046,/fake/coco_image_edit_test_500/coco_image_edit_test_46.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9047,train_009047,/fake/coco_image_edit_test_500/coco_image_edit_test_47.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9048,train_009048,/fake/coco_image_edit_test_500/coco_image_edit_test_48.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9049,train_009049,/fake/coco_image_edit_test_500/coco_image_edit_test_49.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9050,train_009050,/fake/coco_image_edit_test_500/coco_image_edit_test_50.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9051,train_009051,/fake/coco_image_edit_test_500/coco_image_edit_test_51.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9052,train_009052,/fake/coco_image_edit_test_500/coco_image_edit_test_52.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9053,train_009053,/fake/coco_image_edit_test_500/coco_image_edit_test_53.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9054,train_009054,/fake/coco_image_edit_test_500/coco_image_edit_test_54.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9055,train_009055,/fake/coco_image_edit_test_500/coco_image_edit_test_55.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9056,train_009056,/fake/coco_image_edit_test_500/coco_image_edit_test_56.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9057,train_009057,/fake/coco_image_edit_test_500/coco_image_edit_test_57.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9058,train_009058,/fake/coco_image_edit_test_500/coco_image_edit_test_58.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9059,train_009059,/fake/coco_image_edit_test_500/coco_image_edit_test_59.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9060,train_009060,/fake/coco_image_edit_test_500/coco_image_edit_test_60.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9061,train_009061,/fake/coco_image_edit_test_500/coco_image_edit_test_61.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9062,train_009062,/fake/coco_image_edit_test_500/coco_image_edit_test_62.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9063,train_009063,/fake/coco_image_edit_test_500/coco_image_edit_test_63.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9064,train_009064,/fake/coco_image_edit_test_500/coco_image_edit_test_64.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9065,train_009065,/fake/coco_image_edit_test_500/coco_image_edit_test_65.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9066,train_009066,/fake/coco_image_edit_test_500/coco_image_edit_test_66.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9067,train_009067,/fake/coco_image_edit_test_500/coco_image_edit_test_67.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9068,train_009068,/fake/coco_image_edit_test_500/coco_image_edit_test_68.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9069,train_009069,/fake/coco_image_edit_test_500/coco_image_edit_test_69.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9070,train_009070,/fake/coco_image_edit_test_500/coco_image_edit_test_70.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9071,train_009071,/fake/coco_image_edit_test_500/coco_image_edit_test_71.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9072,train_009072,/fake/coco_image_edit_test_500/coco_image_edit_test_72.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9073,train_009073,/fake/coco_image_edit_test_500/coco_image_edit_test_73.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9074,train_009074,/fake/coco_image_edit_test_500/coco_image_edit_test_74.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9075,train_009075,/fake/coco_image_edit_test_500/coco_image_edit_test_75.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9076,train_009076,/fake/coco_image_edit_test_500/coco_image_edit_test_76.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9077,train_009077,/fake/coco_image_edit_test_500/coco_image_edit_test_77.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9078,train_009078,/fake/coco_image_edit_test_500/coco_image_edit_test_78.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9079,train_009079,/fake/coco_image_edit_test_500/coco_image_edit_test_79.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9080,train_009080,/fake/coco_image_edit_test_500/coco_image_edit_test_80.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9081,train_009081,/fake/coco_image_edit_test_500/coco_image_edit_test_81.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9082,train_009082,/fake/coco_image_edit_test_500/coco_image_edit_test_82.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9083,train_009083,/fake/coco_image_edit_test_500/coco_image_edit_test_83.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9084,train_009084,/fake/coco_image_edit_test_500/coco_image_edit_test_84.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9085,train_009085,/fake/coco_image_edit_test_500/coco_image_edit_test_85.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9086,train_009086,/fake/coco_image_edit_test_500/coco_image_edit_test_86.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9087,train_009087,/fake/coco_image_edit_test_500/coco_image_edit_test_87.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9088,train_009088,/fake/coco_image_edit_test_500/coco_image_edit_test_88.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9089,train_009089,/fake/coco_image_edit_test_500/coco_image_edit_test_89.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9090,train_009090,/fake/coco_image_edit_test_500/coco_image_edit_test_90.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9091,train_009091,/fake/coco_image_edit_test_500/coco_image_edit_test_91.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9092,train_009092,/fake/coco_image_edit_test_500/coco_image_edit_test_92.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9093,train_009093,/fake/coco_image_edit_test_500/coco_image_edit_test_93.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9094,train_009094,/fake/coco_image_edit_test_500/coco_image_edit_test_94.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9095,train_009095,/fake/coco_image_edit_test_500/coco_image_edit_test_95.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9096,train_009096,/fake/coco_image_edit_test_500/coco_image_edit_test_96.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9097,train_009097,/fake/coco_image_edit_test_500/coco_image_edit_test_97.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9098,train_009098,/fake/coco_image_edit_test_500/coco_image_edit_test_98.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9099,train_009099,/fake/coco_image_edit_test_500/coco_image_edit_test_99.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9100,train_009100,/fake/coco_image_edit_test_500/coco_image_edit_test_100.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9101,train_009101,/fake/coco_image_edit_test_500/coco_image_edit_test_101.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9102,train_009102,/fake/coco_image_edit_test_500/coco_image_edit_test_102.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9103,train_009103,/fake/coco_image_edit_test_500/coco_image_edit_test_103.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9104,train_009104,/fake/coco_image_edit_test_500/coco_image_edit_test_104.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9105,train_009105,/fake/coco_image_edit_test_500/coco_image_edit_test_105.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9106,train_009106,/fake/coco_image_edit_test_500/coco_image_edit_test_106.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9107,train_009107,/fake/coco_image_edit_test_500/coco_image_edit_test_107.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9108,train_009108,/fake/coco_image_edit_test_500/coco_image_edit_test_108.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9109,train_009109,/fake/coco_image_edit_test_500/coco_image_edit_test_109.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9110,train_009110,/fake/coco_image_edit_test_500/coco_image_edit_test_110.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9111,train_009111,/fake/coco_image_edit_test_500/coco_image_edit_test_111.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9112,train_009112,/fake/coco_image_edit_test_500/coco_image_edit_test_112.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9113,train_009113,/fake/coco_image_edit_test_500/coco_image_edit_test_113.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9114,train_009114,/fake/coco_image_edit_test_500/coco_image_edit_test_114.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9115,train_009115,/fake/coco_image_edit_test_500/coco_image_edit_test_115.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9116,train_009116,/fake/coco_image_edit_test_500/coco_image_edit_test_116.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9117,train_009117,/fake/coco_image_edit_test_500/coco_image_edit_test_117.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9118,train_009118,/fake/coco_image_edit_test_500/coco_image_edit_test_118.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9119,train_009119,/fake/coco_image_edit_test_500/coco_image_edit_test_119.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9120,train_009120,/fake/coco_image_edit_test_500/coco_image_edit_test_120.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9121,train_009121,/fake/coco_image_edit_test_500/coco_image_edit_test_121.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9122,train_009122,/fake/coco_image_edit_test_500/coco_image_edit_test_122.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9123,train_009123,/fake/coco_image_edit_test_500/coco_image_edit_test_123.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9124,train_009124,/fake/coco_image_edit_test_500/coco_image_edit_test_124.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9125,train_009125,/fake/coco_image_edit_test_500/coco_image_edit_test_125.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9126,train_009126,/fake/coco_image_edit_test_500/coco_image_edit_test_126.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9127,train_009127,/fake/coco_image_edit_test_500/coco_image_edit_test_127.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9128,train_009128,/fake/coco_image_edit_test_500/coco_image_edit_test_128.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9129,train_009129,/fake/coco_image_edit_test_500/coco_image_edit_test_129.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9130,train_009130,/fake/coco_image_edit_test_500/coco_image_edit_test_130.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9131,train_009131,/fake/coco_image_edit_test_500/coco_image_edit_test_131.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9132,train_009132,/fake/coco_image_edit_test_500/coco_image_edit_test_132.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9133,train_009133,/fake/coco_image_edit_test_500/coco_image_edit_test_133.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9134,train_009134,/fake/coco_image_edit_test_500/coco_image_edit_test_134.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9135,train_009135,/fake/coco_image_edit_test_500/coco_image_edit_test_135.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9136,train_009136,/fake/coco_image_edit_test_500/coco_image_edit_test_136.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9137,train_009137,/fake/coco_image_edit_test_500/coco_image_edit_test_137.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9138,train_009138,/fake/coco_image_edit_test_500/coco_image_edit_test_138.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9139,train_009139,/fake/coco_image_edit_test_500/coco_image_edit_test_139.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9140,train_009140,/fake/coco_image_edit_test_500/coco_image_edit_test_140.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9141,train_009141,/fake/coco_image_edit_test_500/coco_image_edit_test_141.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9142,train_009142,/fake/coco_image_edit_test_500/coco_image_edit_test_142.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9143,train_009143,/fake/coco_image_edit_test_500/coco_image_edit_test_143.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9144,train_009144,/fake/coco_image_edit_test_500/coco_image_edit_test_144.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9145,train_009145,/fake/coco_image_edit_test_500/coco_image_edit_test_145.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9146,train_009146,/fake/coco_image_edit_test_500/coco_image_edit_test_146.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9147,train_009147,/fake/coco_image_edit_test_500/coco_image_edit_test_147.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9148,train_009148,/fake/coco_image_edit_test_500/coco_image_edit_test_148.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9149,train_009149,/fake/coco_image_edit_test_500/coco_image_edit_test_149.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9150,train_009150,/fake/coco_image_edit_test_500/coco_image_edit_test_150.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9151,train_009151,/fake/coco_image_edit_test_500/coco_image_edit_test_151.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9152,train_009152,/fake/coco_image_edit_test_500/coco_image_edit_test_152.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9153,train_009153,/fake/coco_image_edit_test_500/coco_image_edit_test_153.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9154,train_009154,/fake/coco_image_edit_test_500/coco_image_edit_test_154.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9155,train_009155,/fake/coco_image_edit_test_500/coco_image_edit_test_155.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9156,train_009156,/fake/coco_image_edit_test_500/coco_image_edit_test_156.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9157,train_009157,/fake/coco_image_edit_test_500/coco_image_edit_test_157.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9158,train_009158,/fake/coco_image_edit_test_500/coco_image_edit_test_158.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9159,train_009159,/fake/coco_image_edit_test_500/coco_image_edit_test_159.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9160,train_009160,/fake/coco_image_edit_test_500/coco_image_edit_test_160.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9161,train_009161,/fake/coco_image_edit_test_500/coco_image_edit_test_161.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9162,train_009162,/fake/coco_image_edit_test_500/coco_image_edit_test_162.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9163,train_009163,/fake/coco_image_edit_test_500/coco_image_edit_test_163.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9164,train_009164,/fake/coco_image_edit_test_500/coco_image_edit_test_164.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9165,train_009165,/fake/coco_image_edit_test_500/coco_image_edit_test_165.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9166,train_009166,/fake/coco_image_edit_test_500/coco_image_edit_test_166.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9167,train_009167,/fake/coco_image_edit_test_500/coco_image_edit_test_167.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9168,train_009168,/fake/coco_image_edit_test_500/coco_image_edit_test_168.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9169,train_009169,/fake/coco_image_edit_test_500/coco_image_edit_test_169.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9170,train_009170,/fake/coco_image_edit_test_500/coco_image_edit_test_170.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9171,train_009171,/fake/coco_image_edit_test_500/coco_image_edit_test_171.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9172,train_009172,/fake/coco_image_edit_test_500/coco_image_edit_test_172.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9173,train_009173,/fake/coco_image_edit_test_500/coco_image_edit_test_173.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9174,train_009174,/fake/coco_image_edit_test_500/coco_image_edit_test_174.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9175,train_009175,/fake/coco_image_edit_test_500/coco_image_edit_test_175.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9176,train_009176,/fake/coco_image_edit_test_500/coco_image_edit_test_176.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9177,train_009177,/fake/coco_image_edit_test_500/coco_image_edit_test_177.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9178,train_009178,/fake/coco_image_edit_test_500/coco_image_edit_test_178.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9179,train_009179,/fake/coco_image_edit_test_500/coco_image_edit_test_179.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9180,train_009180,/fake/coco_image_edit_test_500/coco_image_edit_test_180.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9181,train_009181,/fake/coco_image_edit_test_500/coco_image_edit_test_181.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9182,train_009182,/fake/coco_image_edit_test_500/coco_image_edit_test_182.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9183,train_009183,/fake/coco_image_edit_test_500/coco_image_edit_test_183.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9184,train_009184,/fake/coco_image_edit_test_500/coco_image_edit_test_184.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9185,train_009185,/fake/coco_image_edit_test_500/coco_image_edit_test_185.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9186,train_009186,/fake/coco_image_edit_test_500/coco_image_edit_test_186.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9187,train_009187,/fake/coco_image_edit_test_500/coco_image_edit_test_187.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9188,train_009188,/fake/coco_image_edit_test_500/coco_image_edit_test_188.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9189,train_009189,/fake/coco_image_edit_test_500/coco_image_edit_test_189.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9190,train_009190,/fake/coco_image_edit_test_500/coco_image_edit_test_190.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9191,train_009191,/fake/coco_image_edit_test_500/coco_image_edit_test_191.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9192,train_009192,/fake/coco_image_edit_test_500/coco_image_edit_test_192.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9193,train_009193,/fake/coco_image_edit_test_500/coco_image_edit_test_193.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9194,train_009194,/fake/coco_image_edit_test_500/coco_image_edit_test_194.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9195,train_009195,/fake/coco_image_edit_test_500/coco_image_edit_test_195.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9196,train_009196,/fake/coco_image_edit_test_500/coco_image_edit_test_196.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9197,train_009197,/fake/coco_image_edit_test_500/coco_image_edit_test_197.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9198,train_009198,/fake/coco_image_edit_test_500/coco_image_edit_test_198.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9199,train_009199,/fake/coco_image_edit_test_500/coco_image_edit_test_199.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9200,train_009200,/fake/coco_image_edit_test_500/coco_image_edit_test_200.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9201,train_009201,/fake/coco_image_edit_test_500/coco_image_edit_test_201.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9202,train_009202,/fake/coco_image_edit_test_500/coco_image_edit_test_202.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9203,train_009203,/fake/coco_image_edit_test_500/coco_image_edit_test_203.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9204,train_009204,/fake/coco_image_edit_test_500/coco_image_edit_test_204.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9205,train_009205,/fake/coco_image_edit_test_500/coco_image_edit_test_205.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9206,train_009206,/fake/coco_image_edit_test_500/coco_image_edit_test_206.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9207,train_009207,/fake/coco_image_edit_test_500/coco_image_edit_test_207.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9208,train_009208,/fake/coco_image_edit_test_500/coco_image_edit_test_208.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9209,train_009209,/fake/coco_image_edit_test_500/coco_image_edit_test_209.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9210,train_009210,/fake/coco_image_edit_test_500/coco_image_edit_test_210.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9211,train_009211,/fake/coco_image_edit_test_500/coco_image_edit_test_211.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9212,train_009212,/fake/coco_image_edit_test_500/coco_image_edit_test_212.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9213,train_009213,/fake/coco_image_edit_test_500/coco_image_edit_test_213.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9214,train_009214,/fake/coco_image_edit_test_500/coco_image_edit_test_214.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9215,train_009215,/fake/coco_image_edit_test_500/coco_image_edit_test_215.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
9216,train_009216,/fake/coco_image_edit_test_500/coco_image_edit_test_216.png,COCO-Counterfactuals,COCO-Counterfactuals,mismatch,Fake,1
