sample_id,deberta_score,entity_count,has_evidence
train_007457,0.00073346664,3,1
train_007458,0.0018186364,4,1
train_007459,0.02021929,3,1
train_007460,0.021989979,2,1
train_007461,8.7529035e-05,3,1
train_007462,0.047412608,3,1
train_007463,0.008216344,4,1
train_007464,0.85861284,4,1
train_007465,0.0034270503,2,1
train_007466,0.001208821,2,1
train_007467,0.0014835761,3,1
train_007468,0.033195637,2,1
train_007469,0.0014722595,3,1
train_007470,0.00026413263,4,1
train_007471,0.00037112515,4,1
train_007472,0.0005034143,4,1
train_007473,0.0008561691,2,1
train_007474,0.001796025,4,1
train_007475,0.1364324,3,1
train_007476,0.009948849,3,1
train_007477,0.0022856842,3,1
train_007478,0.00039386662,4,1
train_007479,0.0009575985,2,1
train_007480,0.5,4,0
train_007481,0.5,2,0
train_007482,0.027002878,2,1
train_007483,0.006021424,4,1
train_007484,0.00017475655,4,1
train_007485,0.011481409,4,1
train_007486,0.0529594,4,1
train_007487,0.0016043534,3,1
train_007488,0.0003198284,3,1
train_007489,0.020904211,2,1
train_007490,0.0021805074,3,1
train_007491,0.0033381917,3,1
train_007492,0.5,2,0
train_007493,0.00015359942,3,1
train_007494,6.3726504e-05,2,1
train_007495,0.00033128037,2,1
train_007496,0.015479458,4,1
train_007497,6.890745e-05,2,1
train_007498,0.001562645,3,1
train_007499,0.5,2,0
train_007500,0.007737381,3,1
train_007501,0.0016555632,3,1
train_007502,0.007644303,2,1
train_007503,0.5,3,0
train_007504,0.00016056186,2,1
train_007505,0.013698906,3,1
train_007506,0.00086772686,3,1
train_007507,0.0018091068,2,1
train_007508,0.0019820335,2,1
train_007509,0.0052676443,3,1
train_007510,0.5,1,0
train_007511,5.6034758e-05,2,1
train_007512,0.00056128646,2,1
train_007513,0.5,2,0
train_007514,0.0028504122,3,1
train_007515,0.0007448375,2,1
train_007516,0.0007802933,2,1
train_007517,5.351379e-05,2,1
train_007518,8.6841515e-05,3,1
train_007519,0.00028384183,2,1
train_007520,0.0013533551,3,1
train_007521,2.1792517e-05,2,1
train_007522,0.5,1,0
train_007523,0.00073434034,2,1
train_007524,0.5,3,0
train_007525,0.00065889,2,1
train_007526,0.0003125743,2,1
train_007527,0.0003150116,2,1
train_007528,0.0001816738,3,1
train_007529,0.01258984,2,1
train_007530,0.0010753805,2,1
train_007531,0.0002583475,2,1
train_007532,0.00011405627,2,1
train_007533,6.313001e-05,4,1
train_007534,0.0009889969,3,1
train_007535,0.5,2,0
train_007536,0.5,2,0
train_007537,0.9748541,3,1
train_007538,0.5,2,0
train_007539,0.01334039,2,1
train_007540,0.5,1,0
train_007541,0.00027500666,4,1
train_007542,0.0010100122,3,1
train_007543,0.00048117194,3,1
train_007544,0.014124848,2,1
train_007545,0.00094048615,2,1
train_007546,0.3830177,2,1
train_007547,0.0013286911,3,1
train_007548,0.0006637047,2,1
train_007549,0.00059429504,3,1
train_007550,0.00018228022,3,1
train_007551,0.041363165,4,1
train_007552,0.002565044,3,1
train_007553,0.006475146,3,1
train_007554,7.624099e-05,2,1
train_007555,0.0043686694,4,1
train_007556,0.0007609082,2,1
train_007557,0.0024658272,2,1
train_007558,0.001625081,2,1
train_007559,0.00019421164,2,1
train_007560,0.0002534047,2,1
train_007561,0.5,1,0
train_007562,0.5,2,0
train_007563,0.5,2,0
train_007564,0.0021724745,3,1
train_007565,0.5,4,0
train_007566,0.4936451,2,1
train_007567,0.00490485,2,1
train_007568,0.0049431347,2,1
train_007569,0.108684085,3,1
train_007570,0.5,3,0
train_007571,0.0161817,2,1
train_007572,0.0007087565,3,1
train_007573,0.0012226478,3,1
train_007574,0.00012948198,2,1
train_007575,0.081429236,3,1
train_007576,0.5,1,0
train_007577,0.5,2,0
train_007578,0.0003253937,3,1
train_007579,8.0603146e-05,3,1
train_007580,0.00084007793,2,1
train_007581,0.00051596604,3,1
train_007582,0.5,1,0
train_007583,0.00055030803,3,1
train_007584,0.5,1,0
train_007585,0.5,2,0
train_007586,0.029231427,4,1
train_007587,0.5,2,0
train_007588,0.0017314493,3,1
train_007589,0.008812994,3,1
train_007590,0.00020012478,2,1
train_007591,0.0005709614,2,1
train_007592,0.5,2,0
train_007593,0.5,2,0
train_007594,0.00041263673,2,1
train_007595,0.00014041437,2,1
train_007596,0.5,1,0
train_007597,0.008818912,2,1
train_007598,0.5,2,0
train_007599,0.0007088311,4,1
train_007600,0.00047377803,2,1
train_007601,0.5,1,0
train_007602,0.5,1,0
train_007603,6.1630635e-05,2,1
train_007604,6.503577e-05,3,1
train_007605,0.5,2,0
train_007606,0.5,2,0
train_007607,0.002610048,2,1
train_007608,0.0021741947,3,1
train_007609,0.008672149,1,1
train_007610,0.5,2,0
train_007611,0.5,1,0
train_007612,0.00010351021,2,1
train_007613,0.0010635883,3,1
train_007614,0.00045325534,3,1
train_007615,0.5,2,0
train_007616,0.003266617,3,1
train_007617,0.033817824,2,1
train_007618,0.0002796919,3,1
train_007619,0.0006685523,2,1
train_007620,0.0019421038,2,1
train_007621,0.5,1,0
train_007622,0.00048703505,2,1
train_007623,0.0012083526,3,1
train_007624,0.003124025,1,1
train_007625,0.017260212,3,1
train_007626,0.0021557806,4,1
train_007627,0.00060460495,2,1
train_007628,0.00068595767,2,1
train_007629,0.006614789,2,1
train_007630,0.00011925725,2,1
train_007631,0.0017868187,2,1
train_007632,0.00048792147,3,1
train_007633,0.00438337,2,1
train_007634,7.212008e-05,3,1
train_007635,0.0048632445,3,1
train_007636,0.0053230226,2,1
train_007637,0.5,2,0
train_007638,0.00066995603,3,1
train_007639,0.001615159,4,1
train_007640,5.1026185e-05,2,1
train_007641,0.011127118,2,1
train_007642,0.5,2,0
train_007643,0.008156187,2,1
train_007644,0.00017373275,2,1
train_007645,0.00029293197,1,1
train_007646,0.0030200377,3,1
train_007647,0.0016315114,3,1
train_007648,0.00826083,2,1
train_007649,0.5,2,0
train_007650,0.5,2,0
train_007651,0.00030786826,3,1
train_007652,0.06852664,3,1
train_007653,0.0011467866,3,1
train_007654,0.5,2,0
train_007655,0.5,1,0
train_007656,0.0007620872,3,1
train_007657,0.016578155,2,1
train_007658,0.5,1,0
train_007659,0.046746995,2,1
train_007660,0.011431337,4,1
train_007661,0.5,1,0
train_007662,0.009190005,2,1
train_007663,0.024837872,2,1
train_007664,0.0003988636,2,1
train_007665,0.0006115895,3,1
train_007666,0.0046212445,1,1
train_007667,0.002179577,2,1
train_007668,0.22450143,1,1
train_007669,0.0087114675,2,1
train_007670,0.00052471523,4,1
train_007671,0.0027784011,2,1
train_007672,0.003998875,2,1
train_007673,7.2543044e-05,2,1
train_007674,0.5,1,0
train_007675,1.9550842e-05,3,1
train_007676,0.5,2,0
train_007677,8.4255975e-05,3,1
train_007678,0.5,2,0
train_007679,3.812959e-05,1,1
train_007680,0.0066606803,3,1
train_007681,0.00016797574,3,1
train_007682,0.000116126,2,1
train_007683,0.5,2,0
train_007684,0.0035656225,3,1
train_007685,0.941417,4,1
train_007686,0.00017550364,2,1
train_007687,0.00017878499,4,1
train_007688,0.0028557086,3,1
train_007689,0.5,2,0
train_007690,0.64639235,2,1
train_007691,0.0019544093,3,1
train_007692,0.00021847659,2,1
train_007693,0.0010549822,2,1
train_007694,0.014667976,3,1
train_007695,0.14334142,2,1
train_007696,0.0018877946,3,1
train_007697,0.0047222544,4,1
train_007698,0.0017994595,3,1
train_007699,0.009011751,1,1
train_007700,0.0014606469,2,1
train_007701,5.783378e-05,2,1
train_007702,0.5,4,0
train_007703,0.5,2,0
train_007704,0.00018368442,3,1
train_007705,0.5,2,0
train_007706,0.040610533,2,1
train_007707,0.00030052417,3,1
train_007708,0.00025569924,3,1
train_007709,0.00017677796,1,1
train_007710,0.034947235,3,1
train_007711,0.0021989036,2,1
train_007712,9.5207986e-05,2,1
train_007713,0.5,1,0
train_007714,0.0049269125,2,1
train_007715,0.5,1,0
train_007716,0.10058687,2,1
train_007717,0.5,2,0
train_007718,0.5,1,0
train_007719,0.00033225594,2,1
train_007720,0.00048416812,2,1
train_007721,0.004830138,3,1
train_007722,0.00036907833,2,1
train_007723,0.5,2,0
train_007724,0.5,2,0
train_007725,0.00049985247,2,1
train_007726,0.0004030831,4,1
train_007727,0.5,4,0
train_007728,0.5,2,0
train_007729,0.009872429,2,1
train_007730,0.0005132686,2,1
train_007731,0.5,2,0
train_007732,0.0042517176,3,1
train_007733,0.0017264647,2,1
train_007734,0.002323256,2,1
train_007735,0.9518407,3,1
train_007736,0.018096436,2,1
train_007737,0.000673411,2,1
train_007738,0.13808398,4,1
train_007739,0.013081745,3,1
train_007740,0.5,2,0
train_007741,0.5,3,0
train_007742,0.5,2,0
train_007743,0.00021995552,2,1
train_007744,0.0007724596,2,1
train_007745,0.5,1,0
train_007746,0.0005723019,2,1
train_007747,0.5,2,0
train_007748,0.0014411781,2,1
train_007749,0.00051479175,2,1
train_007750,0.5,2,0
train_007751,0.11645808,2,1
train_007752,0.00020052397,4,1
train_007753,0.012301339,2,1
train_007754,0.0016050371,2,1
train_007755,0.5,2,0
train_007756,0.00027438573,2,1
train_007757,0.0068386127,2,1
train_007758,0.5,2,0
train_007759,0.001552672,3,1
train_007760,0.0021186662,2,1
train_007761,0.0009353395,2,1
train_007762,0.0018786568,2,1
train_007763,0.0065325806,3,1
train_007764,0.5,2,0
train_007765,0.0046768924,4,1
train_007766,0.0004738523,3,1
train_007767,0.0037242055,3,1
train_007768,0.5,3,0
train_007769,0.007121165,3,1
train_007770,5.8435773e-05,1,1
train_007771,0.001687298,2,1
train_007772,0.00013605996,2,1
train_007773,0.00031477015,2,1
train_007774,0.0006239629,2,1
train_007775,0.0003298905,1,1
train_007776,0.003582146,2,1
train_007777,0.00014455324,2,1
train_007778,0.5,2,0
train_007779,0.0046966667,2,1
train_007780,0.00025032545,2,1
train_007781,0.0020993673,2,1
train_007782,0.0004814983,2,1
train_007783,0.5,2,0
train_007784,0.41272986,1,1
train_007785,0.0005178937,3,1
train_007786,0.0011222275,4,1
train_007787,0.00025622954,3,1
train_007788,0.009154118,3,1
train_007789,0.012426177,2,1
train_007790,0.013667526,3,1
train_007791,0.0005956234,2,1
train_007792,8.322985e-05,2,1
train_007793,0.5,1,0
train_007794,0.00023755681,2,1
train_007795,0.5,2,0
train_007796,0.003498108,1,1
train_007797,0.0023559025,4,1
train_007798,0.00024186616,3,1
train_007799,0.0075675966,2,1
train_007800,0.5,2,0
train_007801,0.00082357676,3,1
train_007802,0.5,2,0
train_007803,0.0016295192,3,1
train_007804,0.5,1,0
train_007805,0.65845776,4,1
train_007806,0.00026169926,3,1
train_007807,0.5,1,0
train_007808,0.0015809786,2,1
train_007809,0.0008788995,2,1
train_007810,0.5,2,0
train_007811,0.5,2,0
train_007812,9.4581825e-05,2,1
train_007813,0.0011396509,4,1
train_007814,0.00096055586,2,1
train_007815,0.00023908561,4,1
train_007816,0.0020445315,3,1
train_007817,0.0031732332,2,1
train_007818,0.007391919,2,1
train_007819,0.0006280993,3,1
train_007820,0.0028651715,4,1
train_007821,0.0011110101,1,1
train_007822,0.9050137,2,1
train_007823,0.002817967,2,1
train_007824,0.0069228387,3,1
train_007825,0.00065602764,2,1
train_007826,0.5,2,0
train_007827,0.00045295845,2,1
train_007828,0.00032929954,2,1
train_007829,0.002634755,2,1
train_007830,0.5,2,0
train_007831,0.00036046514,2,1
train_007832,0.5,2,0
train_007833,0.00059567695,3,1
train_007834,0.011302192,3,1
train_007835,0.0003345273,2,1
train_007836,0.0007949652,2,1
train_007837,0.5,2,0
train_007838,0.0027364593,2,1
train_007839,0.5,2,0
train_007840,0.4749448,3,1
train_007841,0.00424936,3,1
train_007842,0.00013636162,2,1
train_007843,0.0013367204,2,1
train_007844,9.053532e-05,3,1
train_007845,0.5,3,0
train_007846,0.00041706723,2,1
train_007847,0.00030190175,2,1
train_007848,0.00016024629,2,1
train_007849,0.06439844,2,1
train_007850,0.5,3,0
train_007851,0.2800302,4,1
train_007852,7.680778e-05,2,1
train_007853,0.5,2,0
train_007854,0.00085077103,2,1
train_007855,0.68920124,3,1
train_007856,0.0011278163,3,1
train_007857,0.0004950258,2,1
train_007858,0.00019837476,2,1
train_007859,0.08481331,2,1
train_007860,6.265898e-05,3,1
train_007861,0.0042713056,2,1
train_007862,0.5,2,0
train_007863,0.5,1,0
train_007864,0.5,1,0
train_007865,0.0017973634,1,1
train_007866,0.0063725943,3,1
train_007867,0.0003435427,3,1
train_007868,0.0049001398,3,1
train_007869,0.5,2,0
train_007870,0.0698502,1,1
train_007871,0.00069039845,4,1
train_007872,0.00027131464,3,1
train_007873,0.00029617557,2,1
train_007874,0.0013703393,2,1
train_007875,0.030681862,3,1
train_007876,0.010649635,3,1
train_007877,0.00031948785,3,1
train_007878,0.5,2,0
train_007879,0.00071373355,2,1
train_007880,0.5979891,3,1
train_007881,0.0032849412,2,1
train_007882,0.00060903927,2,1
train_007883,0.0002516342,3,1
train_007884,0.00029776577,3,1
train_007885,0.0012955831,2,1
train_007886,8.5121865e-05,3,1
train_007887,0.5,3,0
train_007888,0.0005139909,2,1
train_007889,0.000115683804,4,1
train_007890,0.021215463,2,1
train_007891,0.0060258764,3,1
train_007892,0.00035001364,2,1
train_007893,7.777e-05,2,1
train_007894,0.5,2,0
train_007895,0.7202247,4,1
train_007896,0.0022073723,2,1
train_007897,9.629649e-05,2,1
train_007898,0.5,2,0
train_007899,0.0026785377,2,1
train_007900,5.054353e-05,2,1
train_007901,0.5,4,0
train_007902,0.006030158,2,1
train_007903,0.0011965333,2,1
train_007904,0.00018206438,4,1
train_007905,0.0003834459,2,1
train_007906,0.0066942265,2,1
train_007907,0.0011515969,3,1
train_007908,0.005449831,2,1
train_007909,0.9449495,2,1
train_007910,0.0006054997,2,1
train_007911,0.0002261132,2,1
train_007912,0.00418955,2,1
train_007913,0.5,2,0
train_007914,0.5,2,0
train_007915,5.480911e-05,2,1
train_007916,0.00012297602,2,1
train_007917,0.00041209994,2,1
train_007918,0.000720357,2,1
train_007919,0.008616956,3,1
train_007920,0.00028472944,2,1
train_007921,0.0013818793,2,1
train_007922,0.036829393,2,1
train_007923,0.0010303817,2,1
train_007924,0.00026722066,2,1
train_007925,0.020925453,3,1
train_007926,0.5,4,0
train_007927,0.00023865266,3,1
train_007928,0.00095270015,2,1
train_007929,0.0002885198,2,1
train_007930,0.00020968527,2,1
train_007931,0.0014443598,2,1
train_007932,0.7254261,2,1
train_007933,0.0011886664,2,1
train_007934,0.5,2,0
train_007935,0.00043044903,2,1
train_007936,0.0027370676,3,1
train_007937,0.00027782843,2,1
train_007938,0.0013095088,2,1
train_007939,0.5,4,0
train_007940,0.006701349,2,1
train_007941,0.005410639,2,1
train_007942,0.0034072252,2,1
train_007943,0.0026793443,1,1
train_007944,0.5,2,0
train_007945,0.05200969,3,1
train_007946,0.007829695,3,1
train_007947,0.5,1,0
train_007948,0.00078389613,3,1
train_007949,0.06636122,2,1
train_007950,0.010189238,3,1
train_007951,0.001989008,2,1
train_007952,0.5,2,0
train_007953,0.005219494,2,1
train_007954,0.027477225,2,1
train_007955,0.001630872,2,1
train_007956,0.5,2,0
train_007957,0.008221392,2,1
train_007958,0.0010574256,3,1
train_007959,0.5,1,0
train_007960,0.00033469702,2,1
train_007961,0.018061059,3,1
train_007962,0.00069872336,2,1
train_007963,0.0006554479,4,1
train_007964,0.0005985111,3,1
train_007965,0.00010024888,2,1
train_007966,0.5,2,0
train_007967,0.0060851835,3,1
train_007968,0.5,2,0
train_007969,0.0017114885,2,1
train_007970,0.007215863,3,1
train_007971,0.5,2,0
train_007972,0.30675662,2,1
train_007973,0.5,1,0
train_007974,0.0017003481,2,1
train_007975,0.006776982,2,1
train_007976,0.00045097925,2,1
train_007977,0.0029954994,3,1
train_007978,0.5,2,0
train_007979,0.06130093,3,1
train_007980,0.5,1,0
train_007981,0.0008330451,4,1
train_007982,0.5,2,0
train_007983,0.008479978,3,1
train_007984,0.0021531864,3,1
train_007985,0.5,3,0
train_007986,5.3606123e-05,2,1
train_007987,0.0040924638,2,1
train_007988,0.5,2,0
train_007989,0.00021734647,1,1
train_007990,0.00025341782,3,1
train_007991,0.5,2,0
train_007992,0.5,3,0
train_007993,0.0028270648,1,1
train_007994,0.0031906394,2,1
train_007995,0.016689325,2,1
train_007996,0.0108910315,2,1
train_007997,0.00011013534,2,1
train_007998,0.5,2,0
train_007999,0.01211984,2,1
train_008000,0.0003021712,4,1
train_008001,7.024313e-05,2,1
train_008002,0.5,2,0
train_008003,0.5,2,0
train_008004,0.00019524469,4,1
train_008005,0.00069858594,3,1
train_008006,0.5,4,0
train_008007,0.0011745119,2,1
train_008008,7.890321e-05,3,1
train_008009,3.358104e-05,3,1
train_008010,0.00082019443,2,1
train_008011,6.6581284e-05,2,1
train_008012,0.5,4,0
train_008013,0.5,2,0
train_008014,0.0016076742,4,1
train_008015,0.5,2,0
train_008016,0.13852634,4,1
train_008017,0.0005337173,3,1
train_008018,0.5,2,0
train_008019,0.0008527906,2,1
train_008020,0.0003746314,4,1
train_008021,0.5,3,0
train_008022,0.5,3,0
train_008023,0.0013055807,2,1
train_008024,0.0002013065,2,1
train_008025,0.003978077,3,1
train_008026,0.00021737519,2,1
train_008027,0.5,3,0
train_008028,0.5,2,0
train_008029,0.0058254856,2,1
train_008030,0.5,2,0
train_008031,0.00036686892,3,1
train_008032,0.00012586729,2,1
train_008033,0.5,2,0
train_008034,0.00035841682,2,1
train_008035,4.301551e-05,2,1
train_008036,0.5,2,0
train_008037,0.00027577553,3,1
train_008038,0.0046883016,2,1
train_008039,0.5,2,0
train_008040,0.5,3,0
train_008041,0.003213491,4,1
train_008042,0.9607127,2,1
train_008043,0.0030341637,4,1
train_008044,0.5,2,0
train_008045,0.019121995,3,1
train_008046,0.5,2,0
train_008047,0.0002823555,2,1
train_008048,0.9812191,4,1
train_008049,0.03230342,3,1
train_008050,0.003567058,2,1
train_008051,0.5,2,0
train_008052,0.5460234,4,1
train_008053,0.0071204863,1,1
train_008054,0.01987062,2,1
train_008055,0.007543475,4,1
train_008056,0.0026479468,3,1
train_008057,0.004847887,2,1
train_008058,0.001513478,3,1
train_008059,0.00031678056,4,1
train_008060,0.5,3,0
train_008061,0.5,2,0
train_008062,0.0007996917,3,1
train_008063,0.0018144344,4,1
train_008064,0.5,2,0
train_008065,0.0005393348,2,1
train_008066,0.004146501,3,1
train_008067,0.00055923156,2,1
train_008068,0.5,2,0
train_008069,0.0011913435,3,1
train_008070,0.5,2,0
train_008071,0.9861348,3,1
train_008072,0.5,1,0
train_008073,0.0016401422,2,1
train_008074,0.038929023,3,1
train_008075,0.5,2,0
train_008076,0.001844253,2,1
train_008077,0.5,2,0
train_008078,0.000102460515,3,1
train_008079,0.0023777063,3,1
train_008080,0.5,2,0
train_008081,0.00027191464,3,1
train_008082,0.0014810311,3,1
train_008083,0.00055422843,4,1
train_008084,0.8753842,4,1
train_008085,0.0026056704,2,1
train_008086,0.0017172175,2,1
train_008087,0.5,1,0
train_008088,0.10126079,4,1
train_008089,0.0015106954,3,1
train_008090,0.5,2,0
train_008091,0.0021307345,4,1
train_008092,0.16139136,3,1
train_008093,0.3513037,2,1
train_008094,0.5,1,0
train_008095,0.00013557683,2,1
train_008096,0.0003205037,3,1
train_008097,0.035399795,3,1
train_008098,0.5,2,0
train_008099,0.0010014889,3,1
train_008100,0.04062186,3,1
train_008101,0.5,3,0
train_008102,0.009544796,2,1
train_008103,0.06994712,4,1
train_008104,0.0005202783,2,1
train_008105,0.0059020035,3,1
train_008106,0.00017675775,2,1
train_008107,0.000189231,3,1
train_008108,0.5,3,0
train_008109,0.0032664957,2,1
train_008110,0.0011125074,2,1
train_008111,0.5,2,0
train_008112,0.5,2,0
train_008113,0.0005593747,4,1
train_008114,0.00027975117,2,1
train_008115,0.00025362676,4,1
train_008116,0.019401234,2,1
train_008117,0.0011475085,3,1
train_008118,0.68321884,3,1
train_008119,0.00017160847,2,1
train_008120,0.5,2,0
train_008121,8.646256e-05,4,1
train_008122,0.5,4,0
train_008123,0.0055588265,2,1
train_008124,0.00034205744,1,1
train_008125,0.5,2,0
train_008126,0.5,2,0
train_008127,0.9027091,4,1
train_008128,0.025269505,4,1
train_008129,0.17255439,2,1
train_008130,0.5,2,0
train_008131,0.0012439584,4,1
train_008132,0.000119641416,2,1
train_008133,0.0025280244,2,1
train_008134,0.00058244565,2,1
train_008135,0.5,1,0
train_008136,0.0016470649,2,1
train_008137,0.00012430166,2,1
train_008138,0.0007878505,4,1
train_008139,0.0030200302,3,1
train_008140,0.0029532744,2,1
train_008141,0.0007348092,2,1
train_008142,0.00019984596,3,1
train_008143,0.5,2,0
train_008144,0.0003665288,3,1
train_008145,0.00021413031,3,1
train_008146,0.7981839,4,1
train_008147,0.9874352,3,1
train_008148,0.00052548817,4,1
train_008149,0.00039408306,3,1
train_008150,0.5,4,0
train_008151,0.015208415,2,1
train_008152,0.0073342533,2,1
train_008153,9.410118e-05,1,1
train_008154,6.18711e-05,2,1
train_008155,0.0034078974,4,1
train_008156,0.5,1,0
train_008157,0.5,2,0
train_008158,0.5,2,0
train_008159,0.5,2,0
train_008160,0.09943852,3,1
train_008161,0.5,2,0
train_008162,0.5,3,0
train_008163,0.0037697724,4,1
train_008164,0.0011430912,4,1
train_008165,0.5,3,0
train_008166,0.5,2,0
train_008167,0.0024939314,3,1
train_008168,0.00048151723,2,1
train_008169,0.0031130598,4,1
train_008170,9.067268e-05,2,1
train_008171,0.000154984,3,1
train_008172,0.00041019957,4,1
train_008173,0.00044475138,2,1
train_008174,0.002995498,3,1
train_008175,0.5,2,0
train_008176,0.5,4,0
train_008177,0.057874512,2,1
train_008178,0.5,2,0
train_008179,0.0030302976,3,1
train_008180,0.000433976,2,1
train_008181,0.0002874815,4,1
train_008182,0.0015184176,3,1
train_008183,0.0008774226,2,1
train_008184,0.5,2,0
train_008185,0.0012166043,2,1
train_008186,0.00020729235,2,1
train_008187,0.89854014,4,1
train_008188,0.003089257,2,1
train_008189,0.0013476408,3,1
train_008190,0.006660318,2,1
train_008191,0.0046290266,4,1
train_008192,0.0009549624,2,1
train_008193,0.00011092993,2,1
train_008194,0.5,1,0
train_008195,0.0014386299,3,1
train_008196,0.5,2,0
train_008197,0.00018154735,3,1
train_008198,0.0056782546,3,1
train_008199,0.5,2,0
train_008200,0.0041124416,2,1
train_008201,7.050252e-05,1,1
train_008202,0.5,1,0
train_008203,0.0003178707,3,1
train_008204,0.5,4,0
train_008205,0.0005989711,4,1
train_008206,0.0008399936,3,1
train_008207,0.0069484636,2,1
train_008208,0.01906063,2,1
train_008209,0.0007244305,4,1
train_008210,0.0030123352,4,1
train_008211,0.06832717,2,1
train_008212,0.5,2,0
train_008213,0.0044317367,2,1
train_008214,0.0004950167,2,1
train_008215,0.0012155285,2,1
train_008216,0.3209871,2,1
train_008217,0.5,2,0
train_008218,0.007631454,3,1
train_008219,0.5,2,0
train_008220,0.00018805754,4,1
train_008221,0.0014684667,2,1
train_008222,0.0027116367,2,1
train_008223,0.004384966,3,1
train_008224,0.00829591,4,1
train_008225,0.5,2,0
train_008226,0.5,2,0
train_008227,0.00023074885,4,1
train_008228,0.5,2,0
train_008229,0.5,1,0
train_008230,0.5,2,0
train_008231,0.95874333,2,1
train_008232,0.0002069707,3,1
train_008233,0.5,2,0
train_008234,0.00037978424,3,1
train_008235,0.0017121533,4,1
train_008236,0.058669947,2,1
train_008237,0.00022839154,4,1
train_008238,0.007977022,2,1
train_008239,0.021439865,4,1
train_008240,6.848806e-05,3,1
train_008241,0.07873055,4,1
train_008242,0.0001679439,1,1
train_008243,0.0028005962,3,1
train_008244,0.0011979719,2,1
train_008245,0.28855348,4,1
train_008246,0.0059109568,2,1
train_008247,0.0018102187,2,1
train_008248,0.5,2,0
train_008249,0.5,2,0
train_008250,0.5,2,0
train_008251,0.021782635,3,1
train_008252,0.00056379824,3,1
train_008253,0.0011603871,4,1
train_008254,0.043118797,1,1
train_008255,4.5757795e-05,2,1
train_008256,0.00063547434,3,1
train_008257,0.0014331335,3,1
train_008258,0.5,2,0
train_008259,0.0037932487,2,1
train_008260,0.5,3,0
train_008261,0.0017886208,2,1
train_008262,0.9953252,4,1
train_008263,0.0059020007,3,1
train_008264,0.5,2,0
train_008265,0.5,2,0
train_008266,0.054441817,2,1
train_008267,0.0002281918,2,1
train_008268,0.0006981543,3,1
train_008269,4.3231154e-05,1,1
train_008270,0.00058178406,4,1
train_008271,8.1179576e-05,3,1
train_008272,0.5,2,0
train_008273,0.014053009,4,1
train_008274,0.00014951,2,1
train_008275,0.04061064,2,1
train_008276,0.0007973212,2,1
train_008277,0.00021351269,2,1
train_008278,0.8365022,4,1
train_008279,0.0022793403,4,1
train_008280,3.7529455e-05,2,1
train_008281,0.5,3,0
train_008282,0.00014754423,4,1
train_008283,0.013692804,2,1
train_008284,0.0008221456,3,1
train_008285,0.0006743537,2,1
train_008286,0.00086983806,2,1
train_008287,0.000221811,2,1
train_008288,0.007393715,2,1
train_008289,0.5,1,0
train_008290,0.00015499497,2,1
train_008291,0.00014673384,3,1
train_008292,0.5,2,0
train_008293,0.0067823054,2,1
train_008294,0.0021630903,2,1
train_008295,0.5,3,0
train_008296,8.011711e-05,2,1
train_008297,0.037001796,2,1
train_008298,0.00058221776,2,1
train_008299,0.0047487756,3,1
train_008300,0.5,2,0
train_008301,0.7591818,2,1
train_008302,0.7566615,4,1
train_008303,0.00030108236,3,1
train_008304,0.00032539526,2,1
train_008305,0.00021829475,3,1
train_008306,0.008448262,4,1
train_008307,0.00036070775,3,1
train_008308,0.0061546434,4,1
train_008309,0.0005179593,2,1
train_008310,0.001765708,2,1
train_008311,0.109642275,2,1
train_008312,0.0003500133,2,1
train_008313,0.5,1,0
train_008314,0.008837711,2,1
train_008315,0.004466073,3,1
train_008316,0.00021250577,2,1
train_008317,0.024169344,3,1
train_008318,0.0018189894,4,1
train_008319,0.5,2,0
train_008320,0.0023698735,3,1
train_008321,0.07909721,4,1
train_008322,0.007155768,3,1
train_008323,0.00201467,3,1
train_008324,0.00032315598,2,1
train_008325,0.018318724,4,1
train_008326,0.5,2,0
train_008327,0.00034638826,2,1
train_008328,8.274798e-05,3,1
train_008329,0.003170366,1,1
train_008330,0.5,2,0
train_008331,0.8669733,2,1
train_008332,0.11649293,2,1
train_008333,2.3023265e-05,3,1
train_008334,0.5,4,0
train_008335,0.011591661,3,1
train_008336,0.0014958635,1,1
train_008337,0.00012558191,2,1
train_008338,0.5,4,0
train_008339,0.0053137275,2,1
train_008340,0.0018213403,4,1
train_008341,0.5,2,0
train_008342,9.637748e-05,4,1
train_008343,0.00017715582,2,1
train_008344,0.0044504683,3,1
train_008345,0.0082334,3,1
train_008346,0.0013622829,3,1
train_008347,0.0013117011,4,1
train_008348,0.0076117306,4,1
train_008349,0.0019544146,3,1
train_008350,0.025111865,3,1
train_008351,0.0033947662,2,1
train_008352,0.00014422931,2,1
train_008353,0.5,2,0
train_008354,0.5,2,0
train_008355,6.720873e-05,3,1
train_008356,0.5,1,0
train_008357,5.7145357e-05,2,1
train_008358,0.5,3,0
train_008359,0.5,2,0
train_008360,0.003517302,2,1
train_008361,7.8704885e-05,4,1
train_008362,0.00045995048,2,1
train_008363,0.0006398642,3,1
train_008364,0.0010235313,2,1
train_008365,0.5578032,2,1
train_008366,0.15275855,2,1
train_008367,0.00062604883,3,1
train_008368,0.0043980605,3,1
train_008369,0.32207897,3,1
train_008370,0.0004739171,3,1
train_008371,0.86814374,3,1
train_008372,0.0009983251,2,1
train_008373,0.00058431434,3,1
train_008374,0.00312447,3,1
train_008375,0.5,1,0
train_008376,3.5382516e-05,2,1
train_008377,0.0077322437,2,1
train_008378,0.0012056304,2,1
train_008379,0.5,2,0
